vendorID,datetime,locationID,car_type
2,2017-01-01 00:45:52,252,green
2,2017-01-01 00:45:53,60,green
2,2017-01-01 00:45:53,60,green
2,2017-01-01 00:45:54,173,green
1,2017-01-01 00:45:54,129,green
2,2017-01-01 00:45:55,69,green
1,2017-01-01 00:45:55,97,green
1,2017-01-01 00:45:55,7,green
2,2017-01-01 00:45:56,90,green
2,2017-01-01 00:45:56,7,green
2,2017-01-01 00:45:56,65,green
2,2017-01-01 00:45:56,41,green
2,2017-01-01 00:45:57,243,green
2,2017-01-01 00:45:57,7,green
1,2017-01-01 00:45:57,236,green
2,2017-01-01 00:45:57,42,green
2,2017-01-01 00:45:58,41,green
2,2017-01-01 00:45:59,226,green
2,2017-01-01 00:45:59,179,green
1,2017-01-01 00:45:59,49,green
2,2017-01-01 00:46:00,256,green
1,2017-01-01 00:46:01,40,green
2,2017-01-01 00:46:01,247,green
2,2017-01-01 00:46:01,75,green
1,2017-01-01 00:46:02,42,green
2,2017-01-01 00:46:02,42,green
2,2017-01-01 00:46:03,256,green
2,2017-01-01 00:46:03,146,green
2,2017-01-01 00:46:04,260,green
1,2017-01-01 00:46:04,133,green
2,2017-01-01 00:46:04,75,green
2,2017-01-01 00:46:04,94,green
1,2017-01-01 00:46:05,7,green
2,2017-01-01 00:46:05,179,green
2,2017-01-01 00:46:05,130,green
2,2017-01-01 00:46:06,7,green
2,2017-01-01 00:46:07,260,green
2,2017-01-01 00:46:07,145,green
2,2017-01-01 00:46:08,82,green
2,2017-01-01 00:46:08,147,green
1,2017-01-01 00:46:09,92,green
2,2017-01-01 00:46:09,181,green
2,2017-01-01 00:46:09,223,green
2,2017-01-01 00:46:10,112,green
2,2017-01-01 00:46:10,7,green
2,2017-01-01 00:46:11,173,green
2,2017-01-01 00:46:11,108,green
2,2017-01-01 00:46:11,97,green
2,2017-01-01 00:46:11,159,green
2,2017-01-01 00:46:11,14,green
2,2017-01-01 00:46:12,42,green
1,2017-01-01 00:46:12,74,green
2,2017-01-01 00:46:12,212,green
2,2017-01-01 00:46:12,95,green
1,2017-01-01 00:46:13,74,green
2,2017-01-01 00:46:13,255,green
2,2017-01-01 00:46:14,150,green
2,2017-01-01 00:46:15,146,green
2,2017-01-01 00:46:15,166,green
2,2017-01-01 00:46:16,239,green
2,2017-01-01 00:46:16,42,green
2,2017-01-01 00:46:16,216,green
2,2017-01-01 00:46:17,36,green
2,2017-01-01 00:46:17,129,green
1,2017-01-01 00:46:17,225,green
2,2017-01-01 00:46:18,7,green
2,2017-01-01 00:46:18,129,green
2,2017-01-01 00:46:18,82,green
2,2017-01-01 00:46:18,74,green
2,2017-01-01 00:46:19,69,green
2,2017-01-01 00:46:21,244,green
2,2017-01-01 00:46:21,232,green
1,2017-01-01 00:46:22,61,green
2,2017-01-01 00:46:22,129,green
2,2017-01-01 00:46:22,226,green
1,2017-01-01 00:46:22,7,green
2,2017-01-01 00:46:24,35,green
1,2017-01-01 00:46:25,42,green
2,2017-01-01 00:46:25,42,green
2,2017-01-01 00:46:25,256,green
2,2017-01-01 00:46:25,75,green
2,2017-01-01 00:46:26,41,green
2,2017-01-01 00:46:27,229,green
2,2017-01-01 00:46:27,229,green
2,2017-01-01 00:46:27,226,green
2,2017-01-01 00:46:28,196,green
1,2017-01-01 00:46:28,69,green
2,2017-01-01 00:46:28,129,green
2,2017-01-01 00:46:29,80,green
2,2017-01-01 00:46:29,82,green
2,2017-01-01 00:46:30,42,green
1,2017-01-01 00:46:30,42,green
1,2017-01-01 00:46:30,228,green
2,2017-01-01 00:46:30,255,green
2,2017-01-01 00:46:30,129,green
2,2017-01-01 00:46:31,181,green
2,2017-01-01 00:46:31,65,green
2,2017-01-01 00:46:31,198,green
2,2017-01-01 00:46:32,51,green
2,2017-01-01 00:46:32,41,green
2,2017-01-01 00:46:32,7,green
1,2017-01-01 00:46:32,244,green
2,2017-01-01 00:46:33,181,green
2,2017-01-01 00:46:34,14,green
2,2017-01-01 00:46:34,25,green
1,2017-01-01 00:46:34,75,green
2,2017-01-01 00:46:35,82,green
2,2017-01-01 00:46:35,82,green
2,2017-01-01 00:46:36,181,green
2,2017-01-01 00:46:37,106,green
1,2017-01-01 00:46:38,41,green
2,2017-01-01 00:46:38,49,green
2,2017-01-01 00:46:39,179,green
2,2017-01-01 00:46:39,247,green
2,2017-01-01 00:46:39,179,green
2,2017-01-01 00:46:39,75,green
2,2017-01-01 00:46:40,161,green
2,2017-01-01 00:46:40,97,green
2,2017-01-01 00:46:40,65,green
2,2017-01-01 00:46:41,133,green
1,2017-01-01 00:46:41,255,green
2,2017-01-01 00:46:43,4,green
2,2017-01-01 00:46:44,257,green
2,2017-01-01 00:46:45,37,green
1,2017-01-01 00:46:45,195,green
2,2017-01-01 00:46:45,75,green
2,2017-01-01 00:46:45,75,green
2,2017-01-01 00:46:47,63,green
2,2017-01-01 00:46:47,92,green
1,2017-01-01 00:46:48,226,green
2,2017-01-01 00:46:49,181,green
1,2017-01-01 00:46:51,14,green
2,2017-01-01 00:46:51,82,green
2,2017-01-01 00:46:51,92,green
2,2017-01-01 00:46:51,42,green
1,2017-01-01 00:46:51,80,green
2,2017-01-01 00:46:51,80,green
1,2017-01-01 00:46:51,112,green
1,2017-01-01 00:46:51,244,green
2,2017-01-01 00:46:52,82,green
2,2017-01-01 00:46:52,89,green
2,2017-01-01 00:46:54,129,green
2,2017-01-01 00:46:54,69,green
2,2017-01-01 00:46:55,42,green
2,2017-01-01 00:46:55,41,green
2,2017-01-01 00:46:55,228,green
2,2017-01-01 00:46:56,261,green
2,2017-01-01 00:46:56,255,green
2,2017-01-01 00:46:57,114,green
2,2017-01-01 00:46:57,56,green
1,2017-01-01 00:46:57,243,green
2,2017-01-01 00:46:57,152,green
1,2017-01-01 00:46:57,255,green
1,2017-01-01 00:46:57,74,green
2,2017-01-01 00:46:57,72,green
2,2017-01-01 00:46:57,112,green
2,2017-01-01 00:46:57,17,green
2,2017-01-01 00:46:57,112,green
2,2017-01-01 00:46:57,112,green
2,2017-01-01 00:46:58,157,green
2,2017-01-01 00:46:59,31,green
1,2017-01-01 00:47:00,37,green
2,2017-01-01 00:47:01,42,green
2,2017-01-01 00:47:01,37,green
2,2017-01-01 00:47:02,41,green
2,2017-01-01 00:47:04,36,green
2,2017-01-01 00:47:04,82,green
2,2017-01-01 00:47:04,41,green
2,2017-01-01 00:47:05,255,green
2,2017-01-01 00:47:05,255,green
2,2017-01-01 00:47:05,7,green
1,2017-01-01 00:47:06,198,green
1,2017-01-01 00:47:06,74,green
1,2017-01-01 00:47:07,244,green
2,2017-01-01 00:47:08,14,green
2,2017-01-01 00:47:08,36,green
2,2017-01-01 00:47:08,166,green
2,2017-01-01 00:47:10,189,green
1,2017-01-01 00:47:10,242,green
2,2017-01-01 00:47:10,260,green
2,2017-01-01 00:47:10,173,green
2,2017-01-01 00:47:10,49,green
2,2017-01-01 00:47:10,7,green
2,2017-01-01 00:47:10,223,green
2,2017-01-01 00:47:11,41,green
2,2017-01-01 00:47:11,74,green
2,2017-01-01 00:47:11,79,green
2,2017-01-01 00:47:12,61,green
2,2017-01-01 00:47:12,163,green
2,2017-01-01 00:47:12,75,green
1,2017-01-01 00:47:13,61,green
2,2017-01-01 00:47:13,256,green
2,2017-01-01 00:47:14,42,green
2,2017-01-01 00:47:14,235,green
2,2017-01-01 00:47:14,190,green
1,2017-01-01 00:47:14,181,green
2,2017-01-01 00:47:14,82,green
2,2017-01-01 00:47:15,41,green
1,2017-01-01 00:47:15,181,green
2,2017-01-01 00:47:15,250,green
1,2017-01-01 00:47:15,247,green
2,2017-01-01 00:47:16,112,green
1,2017-01-01 00:47:16,41,green
2,2017-01-01 00:47:16,225,green
2,2017-01-01 00:47:17,41,green
2,2017-01-01 00:47:17,129,green
2,2017-01-01 00:47:17,83,green
2,2017-01-01 00:47:18,112,green
2,2017-01-01 00:47:19,42,green
2,2017-01-01 00:47:20,231,green
1,2017-01-01 00:47:21,37,green
1,2017-01-01 00:47:21,49,green
2,2017-01-01 00:47:21,129,green
2,2017-01-01 00:47:21,61,green
2,2017-01-01 00:47:22,62,green
2,2017-01-01 00:47:22,129,green
1,2017-01-01 00:47:22,256,green
2,2017-01-01 00:47:22,17,green
1,2017-01-01 00:47:22,92,green
2,2017-01-01 00:47:23,181,green
1,2017-01-01 00:47:23,61,green
1,2017-01-01 00:47:24,37,green
2,2017-01-01 00:47:24,112,green
1,2017-01-01 00:47:24,89,green
2,2017-01-01 00:47:25,82,green
2,2017-01-01 00:47:25,181,green
2,2017-01-01 00:47:25,25,green
1,2017-01-01 00:47:26,225,green
2,2017-01-01 00:47:28,173,green
1,2017-01-01 00:47:28,244,green
2,2017-01-01 00:47:28,228,green
2,2017-01-01 00:47:28,112,green
1,2017-01-01 00:47:28,7,green
2,2017-01-01 00:47:29,197,green
2,2017-01-01 00:47:29,42,green
1,2017-01-01 00:47:29,75,green
2,2017-01-01 00:47:29,37,green
2,2017-01-01 00:47:31,244,green
2,2017-01-01 00:47:31,33,green
1,2017-01-01 00:47:32,112,green
1,2017-01-01 00:47:32,220,green
2,2017-01-01 00:47:33,37,green
2,2017-01-01 00:47:34,80,green
2,2017-01-01 00:47:34,25,green
1,2017-01-01 00:47:34,225,green
2,2017-01-01 00:47:34,56,green
2,2017-01-01 00:47:34,229,green
1,2017-01-01 00:47:34,62,green
2,2017-01-01 00:47:35,244,green
2,2017-01-01 00:47:37,130,green
2,2017-01-01 00:47:37,189,green
1,2017-01-01 00:47:37,74,green
2,2017-01-01 00:47:38,112,green
1,2017-01-01 00:47:38,256,green
2,2017-01-01 00:47:38,223,green
2,2017-01-01 00:47:39,256,green
2,2017-01-01 00:47:39,173,green
1,2017-01-01 00:47:40,7,green
2,2017-01-01 00:47:41,228,green
2,2017-01-01 00:47:41,244,green
2,2017-01-01 00:47:41,256,green
2,2017-01-01 00:47:42,116,green
2,2017-01-01 00:47:43,244,green
1,2017-01-01 00:47:44,74,green
2,2017-01-01 00:47:44,95,green
1,2017-01-01 00:47:45,236,green
2,2017-01-01 00:47:46,223,green
2,2017-01-01 00:47:46,112,green
2,2017-01-01 00:47:46,7,green
2,2017-01-01 00:47:49,129,green
2,2017-01-01 00:47:50,82,green
1,2017-01-01 00:47:50,49,green
2,2017-01-01 00:47:50,82,green
1,2017-01-01 00:47:50,40,green
2,2017-01-01 00:47:50,82,green
2,2017-01-01 00:47:50,112,green
1,2017-01-01 00:47:51,247,green
2,2017-01-01 00:47:52,181,green
2,2017-01-01 00:47:52,97,green
2,2017-01-01 00:47:52,256,green
2,2017-01-01 00:47:52,256,green
2,2017-01-01 00:47:53,160,green
2,2017-01-01 00:47:53,252,green
2,2017-01-01 00:47:53,37,green
2,2017-01-01 00:47:53,179,green
2,2017-01-01 00:47:54,74,green
2,2017-01-01 00:47:55,20,green
2,2017-01-01 00:47:55,189,green
2,2017-01-01 00:47:55,247,green
2,2017-01-01 00:47:56,200,green
2,2017-01-01 00:47:56,223,green
2,2017-01-01 00:47:56,42,green
2,2017-01-01 00:47:56,225,green
1,2017-01-01 00:47:56,231,green
2,2017-01-01 00:47:57,73,green
2,2017-01-01 00:47:58,256,green
2,2017-01-01 00:48:00,42,green
2,2017-01-01 00:48:01,71,green
2,2017-01-01 00:48:01,70,green
2,2017-01-01 00:48:02,7,green
1,2017-01-01 00:48:02,179,green
2,2017-01-01 00:48:02,107,green
2,2017-01-01 00:48:02,41,green
2,2017-01-01 00:48:02,41,green
2,2017-01-01 00:48:02,42,green
2,2017-01-01 00:48:03,182,green
2,2017-01-01 00:48:03,52,green
2,2017-01-01 00:48:04,255,green
2,2017-01-01 00:48:04,256,green
2,2017-01-01 00:48:04,42,green
2,2017-01-01 00:48:05,188,green
2,2017-01-01 00:48:05,79,green
2,2017-01-01 00:48:05,41,green
2,2017-01-01 00:48:05,223,green
2,2017-01-01 00:48:05,82,green
2,2017-01-01 00:48:05,80,green
2,2017-01-01 00:48:06,95,green
2,2017-01-01 00:48:07,243,green
2,2017-01-01 00:48:07,129,green
2,2017-01-01 00:48:07,232,green
2,2017-01-01 00:48:08,181,green
2,2017-01-01 00:48:09,198,green
2,2017-01-01 00:48:09,47,green
1,2017-01-01 00:48:09,61,green
2,2017-01-01 00:48:10,112,green
1,2017-01-01 00:48:10,228,green
1,2017-01-01 00:48:10,75,green
2,2017-01-01 00:48:11,41,green
1,2017-01-01 00:48:11,97,green
2,2017-01-01 00:48:12,129,green
2,2017-01-01 00:48:12,80,green
1,2017-01-01 00:48:13,40,green
1,2017-01-01 00:48:14,83,green
2,2017-01-01 00:48:14,177,green
2,2017-01-01 00:48:14,7,green
2,2017-01-01 00:48:15,45,green
2,2017-01-01 00:48:16,167,green
2,2017-01-01 00:48:16,41,green
2,2017-01-01 00:48:16,167,green
1,2017-01-01 00:48:16,82,green
1,2017-01-01 00:48:18,129,green
2,2017-01-01 00:48:18,17,green
2,2017-01-01 00:48:19,255,green
1,2017-01-01 00:48:19,223,green
2,2017-01-01 00:48:19,243,green
1,2017-01-01 00:48:19,129,green
2,2017-01-01 00:48:19,62,green
2,2017-01-01 00:48:19,82,green
1,2017-01-01 00:48:20,130,green
2,2017-01-01 00:48:20,42,green
2,2017-01-01 00:48:20,188,green
2,2017-01-01 00:48:20,179,green
2,2017-01-01 00:48:21,61,green
2,2017-01-01 00:48:21,17,green
2,2017-01-01 00:48:21,255,green
2,2017-01-01 00:48:21,256,green
2,2017-01-01 00:48:22,7,green
2,2017-01-01 00:48:23,13,green
2,2017-01-01 00:48:24,255,green
1,2017-01-01 00:48:24,49,green
2,2017-01-01 00:48:24,247,green
2,2017-01-01 00:48:24,220,green
2,2017-01-01 00:48:24,106,green
2,2017-01-01 00:48:24,166,green
2,2017-01-01 00:48:24,179,green
1,2017-01-01 00:48:25,74,green
2,2017-01-01 00:48:26,7,green
2,2017-01-01 00:48:26,129,green
2,2017-01-01 00:48:27,198,green
1,2017-01-01 00:48:27,177,green
2,2017-01-01 00:48:27,49,green
2,2017-01-01 00:48:27,36,green
1,2017-01-01 00:48:27,74,green
2,2017-01-01 00:48:29,142,green
2,2017-01-01 00:48:29,80,green
2,2017-01-01 00:48:30,65,green
1,2017-01-01 00:48:30,61,green
2,2017-01-01 00:48:30,127,green
2,2017-01-01 00:48:30,173,green
2,2017-01-01 00:48:31,89,green
1,2017-01-01 00:48:31,168,green
2,2017-01-01 00:48:31,141,green
1,2017-01-01 00:48:31,37,green
2,2017-01-01 00:48:31,41,green
1,2017-01-01 00:48:32,145,green
2,2017-01-01 00:48:32,74,green
2,2017-01-01 00:48:32,25,green
1,2017-01-01 00:48:33,7,green
1,2017-01-01 00:48:33,66,green
2,2017-01-01 00:48:33,65,green
1,2017-01-01 00:48:33,37,green
2,2017-01-01 00:48:33,75,green
2,2017-01-01 00:48:34,116,green
1,2017-01-01 00:48:35,41,green
1,2017-01-01 00:48:36,167,green
2,2017-01-01 00:48:37,70,green
2,2017-01-01 00:48:38,37,green
2,2017-01-01 00:48:38,37,green
2,2017-01-01 00:48:39,112,green
2,2017-01-01 00:48:39,112,green
2,2017-01-01 00:48:39,61,green
2,2017-01-01 00:48:39,25,green
2,2017-01-01 00:48:40,188,green
2,2017-01-01 00:48:41,80,green
2,2017-01-01 00:48:41,179,green
2,2017-01-01 00:48:41,7,green
2,2017-01-01 00:48:41,37,green
1,2017-01-01 00:48:41,75,green
2,2017-01-01 00:48:41,97,green
2,2017-01-01 00:48:42,82,green
2,2017-01-01 00:48:42,238,green
2,2017-01-01 00:48:42,223,green
2,2017-01-01 00:48:43,49,green
2,2017-01-01 00:48:43,95,green
2,2017-01-01 00:48:44,189,green
2,2017-01-01 00:48:45,48,green
2,2017-01-01 00:48:45,95,green
2,2017-01-01 00:48:47,112,green
2,2017-01-01 00:48:47,140,green
2,2017-01-01 00:48:47,119,green
2,2017-01-01 00:48:47,112,green
1,2017-01-01 00:48:47,80,green
2,2017-01-01 00:48:48,69,green
1,2017-01-01 00:48:48,226,green
2,2017-01-01 00:48:48,41,green
2,2017-01-01 00:48:48,112,green
2,2017-01-01 00:48:49,7,green
2,2017-01-01 00:48:49,129,green
2,2017-01-01 00:48:49,49,green
2,2017-01-01 00:48:49,43,green
2,2017-01-01 00:48:51,42,green
2,2017-01-01 00:48:51,95,green
1,2017-01-01 00:48:52,61,green
2,2017-01-01 00:48:52,17,green
2,2017-01-01 00:48:53,77,green
2,2017-01-01 00:48:53,129,green
2,2017-01-01 00:48:54,82,green
2,2017-01-01 00:48:55,36,green
2,2017-01-01 00:48:55,260,green
2,2017-01-01 00:48:55,260,green
2,2017-01-01 00:48:55,42,green
2,2017-01-01 00:48:55,223,green
1,2017-01-01 00:48:56,21,green
2,2017-01-01 00:48:56,33,green
2,2017-01-01 00:48:56,37,green
1,2017-01-01 00:48:56,85,green
2,2017-01-01 00:48:57,17,green
2,2017-01-01 00:48:57,41,green
2,2017-01-01 00:48:57,33,green
2,2017-01-01 00:48:58,169,green
2,2017-01-01 00:48:58,61,green
2,2017-01-01 00:48:58,146,green
2,2017-01-01 00:48:58,7,green
2,2017-01-01 00:48:58,112,green
2,2017-01-01 00:48:58,255,green
2,2017-01-01 00:48:59,7,green
2,2017-01-01 00:49:00,173,green
2,2017-01-01 00:49:01,205,green
1,2017-01-01 00:49:02,42,green
1,2017-01-01 00:49:03,256,green
1,2017-01-01 00:49:04,82,green
2,2017-01-01 00:49:04,7,green
2,2017-01-01 00:49:06,18,green
1,2017-01-01 00:49:06,40,green
1,2017-01-01 00:49:06,256,green
2,2017-01-01 00:49:07,129,green
2,2017-01-01 00:49:07,129,green
2,2017-01-01 00:49:07,260,green
1,2017-01-01 00:49:07,223,green
2,2017-01-01 00:49:07,263,green
2,2017-01-01 00:49:08,226,green
2,2017-01-01 00:49:08,181,green
2,2017-01-01 00:49:09,83,green
2,2017-01-01 00:49:09,7,green
2,2017-01-01 00:49:09,82,green
2,2017-01-01 00:49:10,256,green
1,2017-01-01 00:49:10,112,green
2,2017-01-01 00:49:11,80,green
2,2017-01-01 00:49:11,190,green
1,2017-01-01 00:49:11,223,green
2,2017-01-01 00:49:12,112,green
2,2017-01-01 00:49:12,49,green
2,2017-01-01 00:49:13,80,green
2,2017-01-01 00:49:13,42,green
1,2017-01-01 00:49:13,49,green
2,2017-01-01 00:49:13,260,green
2,2017-01-01 00:49:14,41,green
2,2017-01-01 00:49:14,231,green
2,2017-01-01 00:49:14,179,green
2,2017-01-01 00:49:15,49,green
2,2017-01-01 00:49:15,237,green
2,2017-01-01 00:49:15,260,green
2,2017-01-01 00:49:16,7,green
2,2017-01-01 00:49:16,42,green
1,2017-01-01 00:49:16,232,green
2,2017-01-01 00:49:18,256,green
2,2017-01-01 00:49:18,36,green
2,2017-01-01 00:49:19,7,green
2,2017-01-01 00:49:19,181,green
2,2017-01-01 00:49:20,181,green
2,2017-01-01 00:49:20,49,green
2,2017-01-01 00:49:20,257,green
2,2017-01-01 00:49:20,143,green
1,2017-01-01 00:49:21,95,green
2,2017-01-01 00:49:22,223,green
1,2017-01-01 00:49:22,42,green
1,2017-01-01 00:49:22,75,green
2,2017-01-01 00:49:22,82,green
2,2017-01-01 00:49:23,79,green
2,2017-01-01 00:49:23,256,green
2,2017-01-01 00:49:23,36,green
2,2017-01-01 00:49:23,7,green
1,2017-01-01 00:49:23,7,green
2,2017-01-01 00:49:24,106,green
2,2017-01-01 00:49:25,198,green
2,2017-01-01 00:49:26,228,green
2,2017-01-01 00:49:26,80,green
2,2017-01-01 00:49:27,24,green
2,2017-01-01 00:49:27,7,green
2,2017-01-01 00:49:27,14,green
2,2017-01-01 00:49:27,40,green
2,2017-01-01 00:49:28,42,green
1,2017-01-01 00:49:28,69,green
2,2017-01-01 00:49:29,40,green
1,2017-01-01 00:49:30,116,green
2,2017-01-01 00:49:30,177,green
2,2017-01-01 00:49:31,41,green
2,2017-01-01 00:49:33,162,green
2,2017-01-01 00:49:33,66,green
2,2017-01-01 00:49:34,82,green
2,2017-01-01 00:49:34,42,green
1,2017-01-01 00:49:34,80,green
2,2017-01-01 00:49:35,223,green
2,2017-01-01 00:49:35,41,green
2,2017-01-01 00:49:37,260,green
1,2017-01-01 00:49:38,61,green
2,2017-01-01 00:49:38,80,green
1,2017-01-01 00:49:38,145,green
1,2017-01-01 00:49:38,68,green
2,2017-01-01 00:49:39,36,green
2,2017-01-01 00:49:39,82,green
2,2017-01-01 00:49:39,234,green
2,2017-01-01 00:49:40,255,green
2,2017-01-01 00:49:41,223,green
2,2017-01-01 00:49:41,173,green
2,2017-01-01 00:49:41,79,green
2,2017-01-01 00:49:41,235,green
2,2017-01-01 00:49:41,226,green
1,2017-01-01 00:49:41,7,green
2,2017-01-01 00:49:41,82,green
1,2017-01-01 00:49:42,189,green
2,2017-01-01 00:49:42,146,green
1,2017-01-01 00:49:42,75,green
2,2017-01-01 00:49:43,220,green
2,2017-01-01 00:49:43,210,green
2,2017-01-01 00:49:44,41,green
2,2017-01-01 00:49:44,112,green
2,2017-01-01 00:49:46,125,green
2,2017-01-01 00:49:46,170,green
2,2017-01-01 00:49:47,7,green
2,2017-01-01 00:49:47,94,green
2,2017-01-01 00:49:48,226,green
2,2017-01-01 00:49:49,82,green
2,2017-01-01 00:49:49,74,green
1,2017-01-01 00:49:49,36,green
2,2017-01-01 00:49:49,82,green
2,2017-01-01 00:49:50,42,green
1,2017-01-01 00:49:50,256,green
2,2017-01-01 00:49:51,226,green
2,2017-01-01 00:49:51,255,green
2,2017-01-01 00:49:51,80,green
2,2017-01-01 00:49:52,7,green
2,2017-01-01 00:49:52,188,green
1,2017-01-01 00:49:54,49,green
1,2017-01-01 00:49:54,61,green
2,2017-01-01 00:49:55,33,green
2,2017-01-01 00:49:55,112,green
2,2017-01-01 00:49:55,97,green
1,2017-01-01 00:49:56,33,green
2,2017-01-01 00:49:56,244,green
2,2017-01-01 00:49:57,78,green
1,2017-01-01 00:49:57,189,green
2,2017-01-01 00:49:58,61,green
2,2017-01-01 00:50:00,41,green
2,2017-01-01 00:50:01,260,green
2,2017-01-01 00:50:01,121,green
2,2017-01-01 00:50:02,75,green
2,2017-01-01 00:50:03,77,green
2,2017-01-01 00:50:03,256,green
2,2017-01-01 00:50:03,256,green
2,2017-01-01 00:50:04,61,green
2,2017-01-01 00:50:04,17,green
2,2017-01-01 00:50:05,179,green
2,2017-01-01 00:50:05,166,green
2,2017-01-01 00:50:06,75,green
2,2017-01-01 00:50:07,137,green
2,2017-01-01 00:50:07,61,green
2,2017-01-01 00:50:08,256,green
2,2017-01-01 00:50:08,7,green
2,2017-01-01 00:50:08,95,green
2,2017-01-01 00:50:08,198,green
2,2017-01-01 00:50:09,225,green
2,2017-01-01 00:50:10,62,green
2,2017-01-01 00:50:11,127,green
2,2017-01-01 00:50:11,65,green
2,2017-01-01 00:50:12,32,green
2,2017-01-01 00:50:13,25,green
2,2017-01-01 00:50:13,79,green
2,2017-01-01 00:50:14,145,green
2,2017-01-01 00:50:15,260,green
2,2017-01-01 00:50:15,129,green
2,2017-01-01 00:50:15,40,green
2,2017-01-01 00:50:15,106,green
2,2017-01-01 00:50:15,7,green
2,2017-01-01 00:50:15,69,green
2,2017-01-01 00:50:15,37,green
1,2017-01-01 00:50:16,85,green
2,2017-01-01 00:50:17,181,green
1,2017-01-01 00:50:17,97,green
2,2017-01-01 00:50:17,255,green
2,2017-01-01 00:50:17,37,green
1,2017-01-01 00:50:17,112,green
1,2017-01-01 00:50:17,40,green
2,2017-01-01 00:50:18,189,green
2,2017-01-01 00:50:20,181,green
1,2017-01-01 00:50:20,198,green
2,2017-01-01 00:50:20,137,green
2,2017-01-01 00:50:20,49,green
2,2017-01-01 00:50:20,41,green
2,2017-01-01 00:50:21,223,green
2,2017-01-01 00:50:22,159,green
2,2017-01-01 00:50:22,226,green
2,2017-01-01 00:50:23,42,green
2,2017-01-01 00:50:24,25,green
1,2017-01-01 00:50:24,42,green
1,2017-01-01 00:50:25,179,green
2,2017-01-01 00:50:25,42,green
2,2017-01-01 00:50:25,56,green
2,2017-01-01 00:50:26,166,green
1,2017-01-01 00:50:26,186,green
2,2017-01-01 00:50:26,116,green
2,2017-01-01 00:50:28,95,green
2,2017-01-01 00:50:28,49,green
1,2017-01-01 00:50:28,129,green
2,2017-01-01 00:50:29,256,green
2,2017-01-01 00:50:29,225,green
2,2017-01-01 00:50:29,14,green
2,2017-01-01 00:50:29,97,green
2,2017-01-01 00:50:30,33,green
2,2017-01-01 00:50:30,116,green
2,2017-01-01 00:50:30,181,green
2,2017-01-01 00:50:31,42,green
2,2017-01-01 00:50:31,173,green
2,2017-01-01 00:50:31,42,green
2,2017-01-01 00:50:31,260,green
1,2017-01-01 00:50:32,243,green
2,2017-01-01 00:50:32,181,green
2,2017-01-01 00:50:33,49,green
2,2017-01-01 00:50:33,255,green
2,2017-01-01 00:50:33,16,green
2,2017-01-01 00:50:35,129,green
2,2017-01-01 00:50:35,7,green
2,2017-01-01 00:50:35,41,green
2,2017-01-01 00:50:36,140,green
2,2017-01-01 00:50:36,256,green
1,2017-01-01 00:50:36,75,green
1,2017-01-01 00:50:36,182,green
2,2017-01-01 00:50:37,82,green
2,2017-01-01 00:50:38,244,green
2,2017-01-01 00:50:38,116,green
2,2017-01-01 00:50:38,74,green
1,2017-01-01 00:50:39,161,green
2,2017-01-01 00:50:39,255,green
2,2017-01-01 00:50:40,40,green
1,2017-01-01 00:50:42,49,green
1,2017-01-01 00:50:42,61,green
2,2017-01-01 00:50:43,112,green
2,2017-01-01 00:50:44,223,green
2,2017-01-01 00:50:44,168,green
2,2017-01-01 00:50:44,129,green
2,2017-01-01 00:50:45,21,green
2,2017-01-01 00:50:45,37,green
2,2017-01-01 00:50:45,134,green
2,2017-01-01 00:50:45,7,green
2,2017-01-01 00:50:46,129,green
1,2017-01-01 00:50:47,145,green
2,2017-01-01 00:50:47,186,green
2,2017-01-01 00:50:47,226,green
2,2017-01-01 00:50:47,52,green
2,2017-01-01 00:50:47,130,green
2,2017-01-01 00:50:48,16,green
2,2017-01-01 00:50:48,80,green
1,2017-01-01 00:50:48,25,green
1,2017-01-01 00:50:48,225,green
2,2017-01-01 00:50:49,181,green
2,2017-01-01 00:50:49,7,green
1,2017-01-01 00:50:50,255,green
2,2017-01-01 00:50:50,62,green
2,2017-01-01 00:50:50,17,green
2,2017-01-01 00:50:51,166,green
2,2017-01-01 00:50:51,260,green
2,2017-01-01 00:50:51,41,green
2,2017-01-01 00:50:52,49,green
1,2017-01-01 00:50:53,239,green
2,2017-01-01 00:50:53,80,green
2,2017-01-01 00:50:54,28,green
2,2017-01-01 00:50:55,80,green
1,2017-01-01 00:50:55,62,green
2,2017-01-01 00:50:55,65,green
2,2017-01-01 00:50:56,129,green
2,2017-01-01 00:50:56,153,green
2,2017-01-01 00:50:57,247,green
2,2017-01-01 00:50:57,7,green
2,2017-01-01 00:50:57,181,green
1,2017-01-01 00:50:58,255,green
2,2017-01-01 00:50:59,181,green
2,2017-01-01 00:50:59,119,green
2,2017-01-01 00:51:00,134,green
2,2017-01-01 00:51:00,238,green
2,2017-01-01 00:51:00,241,green
2,2017-01-01 00:51:01,14,green
2,2017-01-01 00:51:01,7,green
2,2017-01-01 00:51:02,229,green
2,2017-01-01 00:51:02,260,green
2,2017-01-01 00:51:02,181,green
2,2017-01-01 00:51:02,40,green
1,2017-01-01 00:51:02,112,green
2,2017-01-01 00:51:03,82,green
2,2017-01-01 00:51:03,112,green
2,2017-01-01 00:51:03,74,green
2,2017-01-01 00:51:04,130,green
2,2017-01-01 00:51:04,54,green
2,2017-01-01 00:51:05,223,green
2,2017-01-01 00:51:06,256,green
2,2017-01-01 00:51:07,82,green
