datetime,locationID,car_type
2017-01-01 01:18:30,195,taxi
2017-01-01 01:18:30,82,taxi
2017-01-01 01:18:30,40,taxi
2017-01-01 01:18:31,61,taxi
2017-01-01 01:18:32,152,taxi
2017-01-01 01:18:33,226,taxi
2017-01-01 01:18:34,256,taxi
2017-01-01 01:18:34,244,taxi
2017-01-01 01:18:35,260,taxi
2017-01-01 01:18:35,112,taxi
2017-01-01 01:18:35,75,taxi
2017-01-01 01:18:36,112,taxi
2017-01-01 01:18:36,159,taxi
2017-01-01 01:18:39,127,taxi
2017-01-01 01:18:40,75,taxi
2017-01-01 01:18:41,36,taxi
2017-01-01 01:18:44,7,taxi
2017-01-01 01:18:45,188,taxi
2017-01-01 01:18:45,181,taxi
2017-01-01 01:18:45,97,taxi
2017-01-01 01:18:47,145,taxi
2017-01-01 01:18:47,146,taxi
2017-01-01 01:18:52,112,taxi
2017-01-01 01:18:55,80,taxi
2017-01-01 01:18:55,36,taxi
2017-01-01 01:18:55,75,taxi
2017-01-01 01:18:57,145,taxi
2017-01-01 01:18:58,129,taxi
2017-01-01 01:18:58,61,taxi
2017-01-01 01:18:59,260,taxi
2017-01-01 01:18:59,256,taxi
2017-01-01 01:18:59,167,taxi
2017-01-01 01:19:00,196,taxi
2017-01-01 01:19:00,255,taxi
2017-01-01 01:19:02,55,taxi
2017-01-01 01:19:02,7,taxi
2017-01-01 01:19:04,75,taxi
2017-01-01 01:19:04,181,taxi
2017-01-01 01:19:04,82,taxi
2017-01-01 01:19:05,235,taxi
2017-01-01 01:19:06,179,taxi
2017-01-01 01:19:06,225,taxi
2017-01-01 01:19:08,74,taxi
2017-01-01 01:19:08,42,taxi
2017-01-01 01:19:09,112,taxi
2017-01-01 01:19:11,223,taxi
2017-01-01 01:19:12,260,taxi
2017-01-01 01:19:12,166,taxi
2017-01-01 01:19:13,166,taxi
2017-01-01 01:19:14,166,taxi
2017-01-01 01:19:15,56,taxi
2017-01-01 01:19:15,134,taxi
2017-01-01 01:19:16,42,taxi
2017-01-01 01:19:16,223,taxi
2017-01-01 01:19:17,7,taxi
2017-01-01 01:19:17,17,taxi
2017-01-01 01:19:17,260,taxi
2017-01-01 01:19:18,80,taxi
2017-01-01 01:19:19,255,taxi
2017-01-01 01:19:20,255,taxi
2017-01-01 01:19:20,97,taxi
2017-01-01 01:19:20,173,taxi
2017-01-01 01:19:21,225,taxi
2017-01-01 01:19:24,181,taxi
2017-01-01 01:19:25,17,taxi
2017-01-01 01:19:27,112,taxi
2017-01-01 01:19:28,33,taxi
2017-01-01 01:19:29,66,taxi
2017-01-01 01:19:29,255,taxi
2017-01-01 01:19:32,80,taxi
2017-01-01 01:19:33,260,taxi
2017-01-01 01:19:33,95,taxi
2017-01-01 01:19:34,167,taxi
2017-01-01 01:19:36,36,taxi
2017-01-01 01:19:36,112,taxi
2017-01-01 01:19:41,112,taxi
2017-01-01 01:19:41,40,taxi
2017-01-01 01:19:42,169,taxi
2017-01-01 01:19:44,181,taxi
2017-01-01 01:19:46,37,taxi
2017-01-01 01:19:46,223,taxi
2017-01-01 01:19:47,177,taxi
2017-01-01 01:19:47,256,taxi
2017-01-01 01:19:48,97,taxi
2017-01-01 01:19:49,97,taxi
2017-01-01 01:19:50,42,taxi
2017-01-01 01:19:51,116,taxi
2017-01-01 01:19:51,41,taxi
2017-01-01 01:19:52,7,taxi
2017-01-01 01:19:52,37,taxi
2017-01-01 01:19:53,25,taxi
2017-01-01 01:19:53,212,taxi
2017-01-01 01:19:54,41,taxi
2017-01-01 01:19:56,189,taxi
2017-01-01 01:19:56,260,taxi
2017-01-01 01:19:56,129,taxi
2017-01-01 01:19:56,145,taxi
2017-01-01 01:19:57,256,taxi
2017-01-01 01:19:58,47,taxi
2017-01-01 01:19:58,255,taxi
2017-01-01 01:20:03,243,taxi
2017-01-01 01:20:03,196,taxi
2017-01-01 01:20:04,188,taxi
2017-01-01 01:20:04,177,taxi
2017-01-01 01:20:05,157,taxi
2017-01-01 01:20:05,181,taxi
2017-01-01 01:20:08,49,taxi
2017-01-01 01:20:08,146,taxi
2017-01-01 01:20:08,260,taxi
2017-01-01 01:20:10,260,taxi
2017-01-01 01:20:10,168,taxi
2017-01-01 01:20:10,243,taxi
2017-01-01 01:20:11,198,taxi
2017-01-01 01:20:12,243,taxi
2017-01-01 01:20:12,226,taxi
2017-01-01 01:20:12,24,taxi
2017-01-01 01:20:13,61,taxi
2017-01-01 01:20:15,97,taxi
2017-01-01 01:20:15,66,taxi
2017-01-01 01:20:15,217,taxi
2017-01-01 01:20:17,112,taxi
2017-01-01 01:20:18,36,taxi
2017-01-01 01:20:21,256,taxi
2017-01-01 01:20:21,82,taxi
2017-01-01 01:20:21,33,taxi
2017-01-01 01:20:21,255,taxi
2017-01-01 01:20:21,112,taxi
2017-01-01 01:20:21,129,taxi
2017-01-01 01:20:23,166,taxi
2017-01-01 01:20:23,92,taxi
2017-01-01 01:20:23,129,taxi
2017-01-01 01:20:24,41,taxi
2017-01-01 01:20:24,74,taxi
2017-01-01 01:20:24,80,taxi
2017-01-01 01:20:26,95,taxi
2017-01-01 01:20:26,166,taxi
2017-01-01 01:20:26,112,taxi
2017-01-01 01:20:28,80,taxi
2017-01-01 01:20:28,82,taxi
2017-01-01 01:20:28,145,taxi
2017-01-01 01:20:29,260,taxi
2017-01-01 01:20:29,116,taxi
2017-01-01 01:20:30,80,taxi
2017-01-01 01:20:30,159,taxi
2017-01-01 01:20:31,66,taxi
2017-01-01 01:20:31,205,taxi
2017-01-01 01:20:33,133,taxi
2017-01-01 01:20:33,220,taxi
2017-01-01 01:20:35,80,taxi
2017-01-01 01:20:36,49,taxi
2017-01-01 01:20:38,95,taxi
2017-01-01 01:20:38,129,taxi
2017-01-01 01:20:39,189,taxi
2017-01-01 01:20:40,7,taxi
2017-01-01 01:20:41,14,taxi
2017-01-01 01:20:43,179,taxi
2017-01-01 01:20:43,244,taxi
2017-01-01 01:20:43,82,taxi
2017-01-01 01:20:43,134,taxi
2017-01-01 01:20:44,173,taxi
2017-01-01 01:20:44,41,taxi
2017-01-01 01:20:47,75,taxi
2017-01-01 01:20:48,129,taxi
2017-01-01 01:20:48,223,taxi
2017-01-01 01:20:51,260,taxi
2017-01-01 01:20:53,188,taxi
2017-01-01 01:20:55,181,taxi
2017-01-01 01:20:57,167,taxi
2017-01-01 01:20:59,177,taxi
2017-01-01 01:21:03,7,taxi
2017-01-01 01:21:04,243,taxi
2017-01-01 01:21:04,41,taxi
2017-01-01 01:21:05,223,taxi
2017-01-01 01:21:06,33,taxi
2017-01-01 01:21:06,61,taxi
2017-01-01 01:21:07,63,taxi
2017-01-01 01:21:07,18,taxi
2017-01-01 01:21:07,42,taxi
2017-01-01 01:21:09,112,taxi
2017-01-01 01:21:10,226,taxi
2017-01-01 01:21:10,129,taxi
2017-01-01 01:21:11,37,taxi
2017-01-01 01:21:11,7,taxi
2017-01-01 01:21:14,260,taxi
2017-01-01 01:21:16,96,taxi
2017-01-01 01:21:16,7,taxi
2017-01-01 01:21:16,41,taxi
2017-01-01 01:21:16,37,taxi
2017-01-01 01:21:17,223,taxi
2017-01-01 01:21:17,147,taxi
2017-01-01 01:21:18,217,taxi
2017-01-01 01:21:18,80,taxi
2017-01-01 01:21:18,228,taxi
2017-01-01 01:21:19,41,taxi
2017-01-01 01:21:19,244,taxi
2017-01-01 01:21:19,173,taxi
2017-01-01 01:21:19,7,taxi
2017-01-01 01:21:20,255,taxi
2017-01-01 01:21:21,223,taxi
2017-01-01 01:21:21,145,taxi
2017-01-01 01:21:22,256,taxi
2017-01-01 01:21:22,256,taxi
2017-01-01 01:21:23,189,taxi
2017-01-01 01:21:23,145,taxi
2017-01-01 01:21:24,40,taxi
2017-01-01 01:21:26,181,taxi
2017-01-01 01:21:26,256,taxi
2017-01-01 01:21:29,179,taxi
2017-01-01 01:21:29,82,taxi
2017-01-01 01:21:29,134,taxi
2017-01-01 01:21:29,41,taxi
2017-01-01 01:21:30,129,taxi
2017-01-01 01:21:30,244,taxi
2017-01-01 01:21:33,189,taxi
2017-01-01 01:21:35,196,taxi
2017-01-01 01:21:35,197,taxi
2017-01-01 01:21:38,247,taxi
2017-01-01 01:21:38,202,taxi
2017-01-01 01:21:39,147,taxi
2017-01-01 01:21:39,179,taxi
2017-01-01 01:21:39,7,taxi
2017-01-01 01:21:40,7,taxi
2017-01-01 01:21:40,61,taxi
2017-01-01 01:21:41,75,taxi
2017-01-01 01:21:41,106,taxi
2017-01-01 01:21:42,256,taxi
2017-01-01 01:21:43,112,taxi
2017-01-01 01:21:43,89,taxi
2017-01-01 01:21:44,112,taxi
2017-01-01 01:21:44,260,taxi
2017-01-01 01:21:47,49,taxi
2017-01-01 01:21:47,129,taxi
2017-01-01 01:21:48,147,taxi
2017-01-01 01:21:48,189,taxi
2017-01-01 01:21:49,116,taxi
2017-01-01 01:21:50,56,taxi
2017-01-01 01:21:50,75,taxi
2017-01-01 01:21:50,17,taxi
2017-01-01 01:21:51,226,taxi
2017-01-01 01:21:51,36,taxi
2017-01-01 01:21:51,24,taxi
2017-01-01 01:21:53,49,taxi
2017-01-01 01:21:53,82,taxi
2017-01-01 01:21:53,61,taxi
2017-01-01 01:21:53,83,taxi
2017-01-01 01:21:55,42,taxi
2017-01-01 01:21:56,95,taxi
2017-01-01 01:21:56,31,taxi
2017-01-01 01:21:57,7,taxi
2017-01-01 01:21:59,169,taxi
2017-01-01 01:21:59,7,taxi
2017-01-01 01:22:00,145,taxi
2017-01-01 01:22:00,112,taxi
2017-01-01 01:22:01,146,taxi
2017-01-01 01:22:01,33,taxi
2017-01-01 01:22:02,42,taxi
2017-01-01 01:22:03,7,taxi
2017-01-01 01:22:03,25,taxi
2017-01-01 01:22:04,80,taxi
2017-01-01 01:22:04,40,taxi
2017-01-01 01:22:04,7,taxi
2017-01-01 01:22:05,97,taxi
2017-01-01 01:22:07,168,taxi
2017-01-01 01:22:07,25,taxi
2017-01-01 01:22:08,247,taxi
2017-01-01 01:22:09,85,taxi
2017-01-01 01:22:09,255,taxi
2017-01-01 01:22:11,173,taxi
2017-01-01 01:22:12,223,taxi
2017-01-01 01:22:13,112,taxi
2017-01-01 01:22:13,52,taxi
2017-01-01 01:22:14,14,taxi
2017-01-01 01:22:14,226,taxi
2017-01-01 01:22:14,66,taxi
2017-01-01 01:22:14,181,taxi
2017-01-01 01:22:15,7,taxi
2017-01-01 01:22:16,243,taxi
2017-01-01 01:22:17,55,taxi
2017-01-01 01:22:18,129,taxi
2017-01-01 01:22:20,189,taxi
2017-01-01 01:22:21,260,taxi
2017-01-01 01:22:21,223,taxi
2017-01-01 01:22:21,41,taxi
2017-01-01 01:22:22,112,taxi
2017-01-01 01:22:22,255,taxi
2017-01-01 01:22:23,169,taxi
2017-01-01 01:22:24,244,taxi
2017-01-01 01:22:26,123,taxi
2017-01-01 01:22:28,41,taxi
2017-01-01 01:22:28,244,taxi
2017-01-01 01:22:29,260,taxi
2017-01-01 01:22:29,167,taxi
2017-01-01 01:22:29,82,taxi
2017-01-01 01:22:30,74,taxi
2017-01-01 01:22:31,129,taxi
2017-01-01 01:22:31,112,taxi
2017-01-01 01:22:32,95,taxi
2017-01-01 01:22:32,7,taxi
2017-01-01 01:22:34,37,taxi
2017-01-01 01:22:36,33,taxi
2017-01-01 01:22:36,256,taxi
2017-01-01 01:22:36,181,taxi
2017-01-01 01:22:36,244,taxi
2017-01-01 01:22:37,112,taxi
2017-01-01 01:22:38,223,taxi
2017-01-01 01:22:41,210,taxi
2017-01-01 01:22:41,37,taxi
2017-01-01 01:22:42,166,taxi
2017-01-01 01:22:42,166,taxi
2017-01-01 01:22:42,49,taxi
2017-01-01 01:22:42,95,taxi
2017-01-01 01:22:43,119,taxi
2017-01-01 01:22:43,260,taxi
2017-01-01 01:22:44,36,taxi
2017-01-01 01:22:44,152,taxi
2017-01-01 01:22:44,189,taxi
2017-01-01 01:22:45,256,taxi
2017-01-01 01:22:45,256,taxi
2017-01-01 01:22:46,49,taxi
2017-01-01 01:22:46,25,taxi
2017-01-01 01:22:47,134,taxi
2017-01-01 01:22:48,181,taxi
2017-01-01 01:22:49,42,taxi
2017-01-01 01:22:49,243,taxi
2017-01-01 01:22:49,166,taxi
2017-01-01 01:22:50,7,taxi
2017-01-01 01:22:50,7,taxi
2017-01-01 01:22:54,236,taxi
2017-01-01 01:22:55,256,taxi
2017-01-01 01:22:55,256,taxi
2017-01-01 01:22:56,80,taxi
2017-01-01 01:22:56,24,taxi
2017-01-01 01:22:58,97,taxi
2017-01-01 01:22:58,80,taxi
2017-01-01 01:22:59,255,taxi
2017-01-01 01:23:01,74,taxi
2017-01-01 01:23:03,75,taxi
2017-01-01 01:23:03,247,taxi
2017-01-01 01:23:03,256,taxi
2017-01-01 01:23:05,256,taxi
2017-01-01 01:23:05,256,taxi
2017-01-01 01:23:05,74,taxi
2017-01-01 01:23:06,255,taxi
2017-01-01 01:23:06,226,taxi
2017-01-01 01:23:06,226,taxi
2017-01-01 01:23:06,42,taxi
2017-01-01 01:23:06,129,taxi
2017-01-01 01:23:07,65,taxi
2017-01-01 01:23:08,75,taxi
2017-01-01 01:23:08,7,taxi
2017-01-01 01:23:08,223,taxi
2017-01-01 01:23:08,255,taxi
2017-01-01 01:23:08,74,taxi
2017-01-01 01:23:09,75,taxi
2017-01-01 01:23:11,62,taxi
2017-01-01 01:23:11,37,taxi
2017-01-01 01:23:11,82,taxi
2017-01-01 01:23:12,65,taxi
2017-01-01 01:23:13,89,taxi
2017-01-01 01:23:13,226,taxi
2017-01-01 01:23:14,146,taxi
2017-01-01 01:23:15,255,taxi
2017-01-01 01:23:16,255,taxi
2017-01-01 01:23:16,106,taxi
2017-01-01 01:23:18,40,taxi
2017-01-01 01:23:19,228,taxi
2017-01-01 01:23:19,60,taxi
2017-01-01 01:23:19,193,taxi
2017-01-01 01:23:20,157,taxi
2017-01-01 01:23:20,181,taxi
2017-01-01 01:23:24,42,taxi
2017-01-01 01:23:24,116,taxi
2017-01-01 01:23:25,49,taxi
2017-01-01 01:23:26,28,taxi
2017-01-01 01:23:26,7,taxi
2017-01-01 01:23:26,116,taxi
2017-01-01 01:23:28,37,taxi
2017-01-01 01:23:29,7,taxi
2017-01-01 01:23:29,75,taxi
2017-01-01 01:23:30,41,taxi
2017-01-01 01:23:31,7,taxi
2017-01-01 01:23:33,168,taxi
2017-01-01 01:23:34,7,taxi
2017-01-01 01:23:34,235,taxi
2017-01-01 01:23:35,83,taxi
2017-01-01 01:23:38,255,taxi
2017-01-01 01:23:39,228,taxi
2017-01-01 01:23:40,152,taxi
2017-01-01 01:23:40,223,taxi
2017-01-01 01:23:40,82,taxi
2017-01-01 01:23:40,18,taxi
2017-01-01 01:23:41,7,taxi
2017-01-01 01:23:42,97,taxi
2017-01-01 01:23:42,92,taxi
2017-01-01 01:23:43,49,taxi
2017-01-01 01:23:44,37,taxi
2017-01-01 01:23:45,7,taxi
2017-01-01 01:23:45,80,taxi
2017-01-01 01:23:47,66,taxi
2017-01-01 01:23:47,7,taxi
2017-01-01 01:23:48,226,taxi
2017-01-01 01:23:49,25,taxi
2017-01-01 01:23:50,226,taxi
2017-01-01 01:23:51,42,taxi
2017-01-01 01:23:52,40,taxi
2017-01-01 01:23:53,41,taxi
2017-01-01 01:23:55,226,taxi
2017-01-01 01:23:55,7,taxi
2017-01-01 01:23:56,196,taxi
2017-01-01 01:23:59,40,taxi
2017-01-01 01:24:02,97,taxi
2017-01-01 01:24:02,228,taxi
2017-01-01 01:24:02,181,taxi
2017-01-01 01:24:02,129,taxi
2017-01-01 01:24:03,129,taxi
2017-01-01 01:24:03,244,taxi
2017-01-01 01:24:03,18,taxi
2017-01-01 01:24:03,196,taxi
2017-01-01 01:24:04,97,taxi
2017-01-01 01:24:05,181,taxi
2017-01-01 01:24:05,75,taxi
2017-01-01 01:24:05,256,taxi
2017-01-01 01:24:06,129,taxi
2017-01-01 01:24:06,223,taxi
2017-01-01 01:24:08,75,taxi
2017-01-01 01:24:09,61,taxi
2017-01-01 01:24:09,167,taxi
2017-01-01 01:24:09,37,taxi
2017-01-01 01:24:10,42,taxi
2017-01-01 01:24:10,75,taxi
2017-01-01 01:24:11,37,taxi
2017-01-01 01:24:11,41,taxi
2017-01-01 01:24:11,32,taxi
2017-01-01 01:24:12,112,taxi
2017-01-01 01:24:12,66,taxi
2017-01-01 01:24:13,75,taxi
2017-01-01 01:24:15,82,taxi
2017-01-01 01:24:16,24,taxi
2017-01-01 01:24:16,42,taxi
2017-01-01 01:24:18,256,taxi
2017-01-01 01:24:20,41,taxi
2017-01-01 01:24:21,181,taxi
2017-01-01 01:24:21,157,taxi
2017-01-01 01:24:21,24,taxi
2017-01-01 01:24:22,93,taxi
2017-01-01 01:24:23,146,taxi
2017-01-01 01:24:24,127,taxi
2017-01-01 01:24:25,226,taxi
2017-01-01 01:24:26,82,taxi
2017-01-01 01:24:30,41,taxi
2017-01-01 01:24:31,226,taxi
2017-01-01 01:24:32,74,taxi
2017-01-01 01:24:33,33,taxi
2017-01-01 01:24:33,65,taxi
2017-01-01 01:24:34,52,taxi
2017-01-01 01:24:37,260,taxi
2017-01-01 01:24:37,145,taxi
2017-01-01 01:24:39,94,taxi
2017-01-01 01:24:39,42,taxi
2017-01-01 01:24:41,95,taxi
2017-01-01 01:24:41,129,taxi
2017-01-01 01:24:43,41,taxi
2017-01-01 01:24:43,225,taxi
2017-01-01 01:24:46,97,taxi
2017-01-01 01:24:47,256,taxi
2017-01-01 01:24:47,152,taxi
2017-01-01 01:24:47,145,taxi
2017-01-01 01:24:49,65,taxi
2017-01-01 01:24:51,168,taxi
2017-01-01 01:24:51,42,taxi
2017-01-01 01:24:53,129,taxi
2017-01-01 01:24:53,25,taxi
2017-01-01 01:24:54,37,taxi
2017-01-01 01:24:54,37,taxi
2017-01-01 01:24:55,179,taxi
2017-01-01 01:24:56,69,taxi
2017-01-01 01:24:58,213,taxi
2017-01-01 01:24:58,152,taxi
2017-01-01 01:24:59,116,taxi
2017-01-01 01:25:00,82,taxi
2017-01-01 01:25:02,37,taxi
2017-01-01 01:25:02,223,taxi
2017-01-01 01:25:02,129,taxi
2017-01-01 01:25:02,65,taxi
2017-01-01 01:25:03,61,taxi
2017-01-01 01:25:04,130,taxi
2017-01-01 01:25:04,256,taxi
2017-01-01 01:25:05,129,taxi
2017-01-01 01:25:05,97,taxi
2017-01-01 01:25:06,255,taxi
2017-01-01 01:25:07,181,taxi
2017-01-01 01:25:07,75,taxi
2017-01-01 01:25:08,247,taxi
2017-01-01 01:25:10,49,taxi
2017-01-01 01:25:11,54,taxi
2017-01-01 01:25:13,129,taxi
2017-01-01 01:25:14,66,taxi
2017-01-01 01:25:16,17,taxi
2017-01-01 01:25:16,66,taxi
2017-01-01 01:25:17,260,taxi
2017-01-01 01:25:17,244,taxi
2017-01-01 01:25:20,82,taxi
2017-01-01 01:25:21,255,taxi
2017-01-01 01:25:21,244,taxi
2017-01-01 01:25:24,65,taxi
2017-01-01 01:25:24,89,taxi
2017-01-01 01:25:25,42,taxi
2017-01-01 01:25:26,70,taxi
2017-01-01 01:25:28,75,taxi
2017-01-01 01:25:29,112,taxi
2017-01-01 01:25:29,256,taxi
2017-01-01 01:25:30,55,taxi
2017-01-01 01:25:30,82,taxi
2017-01-01 01:25:30,74,taxi
2017-01-01 01:25:30,7,taxi
2017-01-01 01:25:31,179,taxi
2017-01-01 01:25:32,256,taxi
2017-01-01 01:25:33,112,taxi
2017-01-01 01:25:34,66,taxi
2017-01-01 01:25:36,75,taxi
2017-01-01 01:25:36,223,taxi
2017-01-01 01:25:37,97,taxi
2017-01-01 01:25:37,37,taxi
2017-01-01 01:25:38,226,taxi
2017-01-01 01:25:38,28,taxi
2017-01-01 01:25:40,83,taxi
2017-01-01 01:25:40,80,taxi
2017-01-01 01:25:41,97,taxi
2017-01-01 01:25:41,65,taxi
2017-01-01 01:25:42,129,taxi
2017-01-01 01:25:43,14,taxi
2017-01-01 01:25:44,41,taxi
2017-01-01 01:25:44,92,taxi
2017-01-01 01:25:44,145,taxi
2017-01-01 01:25:44,216,taxi
2017-01-01 01:25:44,65,taxi
2017-01-01 01:25:44,41,taxi
2017-01-01 01:25:44,188,taxi
2017-01-01 01:25:44,129,taxi
2017-01-01 01:25:45,256,taxi
2017-01-01 01:25:45,179,taxi
2017-01-01 01:25:46,75,taxi
2017-01-01 01:25:47,25,taxi
2017-01-01 01:25:49,82,taxi
2017-01-01 01:25:50,97,taxi
2017-01-01 01:25:50,37,taxi
2017-01-01 01:25:50,260,taxi
2017-01-01 01:25:51,95,taxi
2017-01-01 01:25:54,244,taxi
2017-01-01 01:25:55,7,taxi
2017-01-01 01:25:56,235,taxi
2017-01-01 01:25:57,62,taxi
2017-01-01 01:25:57,61,taxi
2017-01-01 01:25:58,112,taxi
2017-01-01 01:25:58,49,taxi
2017-01-01 01:25:58,49,taxi
2017-01-01 01:25:58,56,taxi
2017-01-01 01:26:00,174,taxi
2017-01-01 01:26:00,169,taxi
2017-01-01 01:26:00,56,taxi
2017-01-01 01:26:02,112,taxi
2017-01-01 01:26:02,263,taxi
2017-01-01 01:26:05,17,taxi
2017-01-01 01:26:07,228,taxi
2017-01-01 01:26:07,61,taxi
2017-01-01 01:26:08,49,taxi
2017-01-01 01:26:08,75,taxi
2017-01-01 01:26:09,40,taxi
2017-01-01 01:26:10,145,taxi
2017-01-01 01:26:10,74,taxi
2017-01-01 01:26:12,116,taxi
2017-01-01 01:26:13,145,taxi
2017-01-01 01:26:14,75,taxi
2017-01-01 01:26:14,134,taxi
2017-01-01 01:26:17,66,taxi
2017-01-01 01:26:17,189,taxi
2017-01-01 01:26:17,260,taxi
2017-01-01 01:26:17,61,taxi
2017-01-01 01:26:21,7,taxi
